owner_1_score,RATE_owner_1,CAP_AMOUNT_owner_1,PERCENT_OWN_owner_1,years_in_business,RATE_ID_FOR_years_in_business,fsr,location,judgement_lien_percent,RATE_ID_FOR_judgement_lien_percent,INPUT_VALUE_ID_FOR_judgement_lien_amount,RATE_ID_FOR_judgement_lien_amount,RATE_ID_FOR_num_negative_days,INPUT_VALUE_ID_FOR_num_deposits,RATE_ID_FOR_num_deposits,INPUT_VALUE_ID_FOR_monthly_gross,RATE_ID_FOR_monthly_gross,INPUT_VALUE_ID_FOR_average_ledger,RATE_ID_FOR_average_ledger,INPUT_VALUE_ID_FOR_fc_margin,RATE_ID_FOR_fc_margin,INPUT_VALUE_ID_FOR_tax_lien_amount,RATE_ID_FOR_tax_lien_amount,INPUT_VALUE_ID_FOR_tax_lien_percent,RATE_ID_FOR_tax_lien_percent,INPUT_VALUE_ID_FOR_tax_lien_count,RATE_ID_FOR_tax_lien_count,INPUT_VALUE_ID_FOR_current_position,RATE_ID_FOR_current_position,INPUT_VALUE_ID_FOR_avg_net_deposits,INPUT_VALUE_ID_FOR_industry_type,INPUT_VALUE_owner_4,RATE_owner_4,CAP_AMOUNT_owner_4,PERCENT_OWN_owner_4,deal_application_thread_id,completion_status
621.0,1,100000.0,100.0,6.17,0,86.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,621.0,1,100000.0,100.0,8844.0,1
519.0,2,35000.0,100.0,0.98,2,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,519.0,2,35000.0,100.0,4604.0,1
479.0,3,0.0,50.0,3.58,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,479.0,3,0.0,50.0,5028.0,1
650.0,0,150000.0,0.0,31.31,0,75.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.7149220489977728,0,0.0,2,655.0709060213843,0,116245.62427071178,97.13452991452992,138.0,1
744.0,0,150000.0,90.0,4.2,0,47.0,3,0.0,0,0.0,0,0,125.0,0,102433.25,0,12222.5,0,0.12,0,0.0,0,0.0,0,0.0,0,1.0,0,102433.25,2,744.0,0,150000.0,90.0,811.0,1
609.0,0,150000.0,100.0,4.73,0,4.0,3,0.0,0,0.0,0,0,10.5,3,137265.92,0,29186.83,0,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,137265.92,1,609.0,0,150000.0,100.0,303.0,0
659.0,0,150000.0,100.0,1.12,1,19.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,659.0,0,150000.0,100.0,4171.0,0
573.0,2,35000.0,100.0,7.65,0,18.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,573.0,2,35000.0,100.0,8262.0,1
620.0,1,100000.0,100.0,4.42,0,29.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,620.0,1,100000.0,100.0,7460.0,3
605.0,0,150000.0,100.0,12.49,0,54.0,3,0.0,0,0.0,0,0,13.0,0,96636.75,0,13500.0,0,0.14,0,0.0,0,0.0,0,0.0,0,1.0,0,96636.75,2,605.0,0,150000.0,100.0,1294.0,0
684.0,0,150000.0,100.0,0.31,3,6.0,3,0.0,0,0.0,0,0,21.666666666667,0,17995.096666667,0,5837.3933333333,0,0.32,0,0.0,0,0.0,0,0.0,0,0.0,0,17995.096666667,2,684.0,0,150000.0,100.0,3634.0,1
582.0,1,100000.0,100.0,8.72,0,7.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,582.0,1,100000.0,100.0,4699.0,1
713.0,0,150000.0,100.0,21.56,0,80.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,713.0,0,150000.0,100.0,4124.0,2
613.0,0,150000.0,100.0,6.89,0,4.0,1,0.0,0,0.0,0,2,33.25,0,50514.1175,0,5013.8075,0,0.1,0,0.0,0,0.0,0,0.0,0,1.0,0,50514.1175,2,613.0,0,150000.0,100.0,4439.0,1
652.0,0,150000.0,100.0,4.71,0,80.0,1,0.0,0,0.0,0,2,10.0,3,990199.79,0,35251.38,0,0.04,0,0.0,0,0.0,0,0.0,0,1.0,0,990199.79,2,652.0,0,150000.0,97.13452991452992,201.0,0
620.0,0,150000.0,0.0,8.13,0,75.0,1,0.0,0,0.0,0,0,73.25,0,0.0,1,27761.0,0,0.0,1,0.0,0,0.0,0,0.0,0,2.0,1,130551.27,2,655.0709060213843,0,116245.62427071178,97.13452991452992,153.0,2
509.0,2,35000.0,100.0,11.56,0,27.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,509.0,2,35000.0,100.0,3750.0,2
700.0,0,150000.0,2.0,23.48,0,1.0,1,0.0,0,0.0,0,0,103.0,0,306318.51,0,6357.25,0,0.02,0,0.0,0,0.0,0,0.0,0,1.0,0,306318.51,2,700.0,0,150000.0,97.13452991452992,204.0,1
497.0,3,0.0,100.0,1.42,1,7.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,497.0,3,0.0,100.0,3700.0,0
632.0,0,150000.0,50.0,0.04,3,31.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,1.0,0,0.0,2,650.0,0,150000.0,97.13452991452992,203.0,1
508.0,2,35000.0,90.0,4.12,0,27.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,518.0,2,35000.0,100.0,935.0,0
641.0548712206047,0,116921.12676056338,100.0,1.98,1,75.0,3,0.0,0,0.0,0,0,67.666666666667,0,75119.41,0,6881.47,0,0.09,0,0.0,0,0.0,0,0.0,0,1.0,0,75119.41,2,0.0,0,116245.62427071178,0.0,315.0,2
600.0,0,150000.0,51.0,4.83,0,76.0,3,0.0,0,0.0,0,0,0.0,3,58165.0,0,2500.0,0,0.04,0,0.0,0,0.0,0,0.0,0,2.0,1,58165.0,2,623.0,0,150000.0,100.0,4443.0,0
600.0,0,150000.0,51.0,4.82,0,76.0,3,0.0,0,0.0,0,0,0.0,3,58165.0,0,2500.0,0,0.04,0,0.0,0,0.0,0,0.0,0,2.0,1,58165.0,2,623.0,0,150000.0,100.0,4443.0,0
549.0,2,35000.0,100.0,5.94,0,5.0,1,0.0,0,0.0,0,2,19.75,0,34639.01,0,3396.0275,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,34639.01,2,549.0,2,35000.0,100.0,3666.0,1
712.0,0,150000.0,100.0,28.91,0,88.0,1,0.0,0,0.0,0,0,50.0,0,45533.6725,0,5000.0,0,0.11,0,0.0,0,0.0,0,0.0,0,2.0,1,45533.6725,2,712.0,0,150000.0,100.0,4431.0,2
564.0,1,100000.0,92.6234244283324,18.21265328874025,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,116245.62427071178,0.0,1236.0,2
641.0548712206047,0,116921.12676056338,92.6234244283324,18.21265328874025,0,5.0,3,0.0,0,0.0,0,0,17.333333333333,0,91666.666666667,0,4666.6666666667,0,0.05,0,0.0,0,0.0,0,0.0,0,1.0,0,91666.666666667,2,0.0,0,116245.62427071178,0.0,1294.0,0
508.0,2,35000.0,100.0,0.81,2,27.0,3,0.0,0,0.0,0,0,39.25,0,38304.0025,0,8424.1275,0,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,38304.0025,2,508.0,2,35000.0,100.0,319.0,1
508.0,2,35000.0,100.0,0.81,2,27.0,3,0.0,0,0.0,0,0,31.4,0,0.0,1,6739.302,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,508.0,2,35000.0,100.0,319.0,1
619.0,0,150000.0,100.0,1.36,1,85.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,619.0,0,150000.0,100.0,3593.0,0
497.0,3,0.0,100.0,1.43,1,54.0,3,0.0,0,0.0,0,3,42.75,0,19487.75,0,1093.75,0,0.06,0,0.0,0,0.0,0,0.0,0,1.0,0,19487.75,2,497.0,3,0.0,100.0,3700.0,0
616.0,0,150000.0,100.0,9.24,0,91.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,616.0,0,150000.0,100.0,6333.0,3
624.0,0,150000.0,100.0,0.94,2,6.0,3,0.0,0,0.0,0,0,27.75,0,13692.5,0,2994.75,0,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,13692.5,2,624.0,0,150000.0,100.0,4933.0,2
582.0,1,100000.0,100.0,1.11,1,51.0,3,0.0,0,0.0,0,0,13.25,0,32607.6475,0,1000.0,0,0.03,0,0.0,0,0.0,0,0.0,0,1.0,0,32607.6475,1,582.0,1,100000.0,100.0,3605.0,0
582.0,1,100000.0,100.0,1.11,1,51.0,1,0.0,0,0.0,0,0,13.25,0,32607.6475,0,1000.0,0,0.03,0,0.0,0,0.0,0,0.0,0,1.0,0,32607.6475,2,582.0,1,100000.0,100.0,3605.0,0
627.0,0,150000.0,100.0,17.21,0,43.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,627.0,0,150000.0,100.0,836.0,0
600.0,0,150000.0,51.0,4.83,0,76.0,3,0.0,0,0.0,0,0,0.0,3,58165.0,0,2500.0,0,0.04,0,0.0,0,0.0,0,0.0,0,2.0,1,58165.0,2,623.0,0,150000.0,100.0,4443.0,0
663.0,0,150000.0,100.0,25.08,0,87.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,663.0,0,150000.0,100.0,6411.0,2
641.0548712206047,0,116921.12676056338,100.0,1.66,1,86.0,3,0.0,0,0.0,0,0,0.0,3,20348.333333333,0,1858.6666666667,0,0.09,0,0.0,0,0.0,0,0.0,0,1.0,0,20348.333333333,2,0.0,0,116245.62427071178,0.0,486.0,2
663.0,0,150000.0,100.0,7.1,0,5.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,663.0,0,150000.0,100.0,7093.0,0
716.0,0,150000.0,100.0,5.58,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,716.0,0,150000.0,100.0,4765.0,3
704.0,0,150000.0,100.0,3.11,0,31.0,1,0.0,0,0.0,0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,704.0,0,150000.0,100.0,7526.0,1
663.0,0,150000.0,100.0,25.08,0,87.0,3,0.0,0,0.0,0,0,77.0,0,99116.16,0,1177.0,0,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,99116.16,2,663.0,0,150000.0,100.0,6411.0,2
620.0,0,150000.0,0.0,8.13,0,75.0,1,0.0,0,0.0,0,0,73.25,0,0.0,1,27761.0,0,0.0,1,0.0,0,0.0,0,0.0,0,2.0,1,130551.27,2,655.0709060213843,0,116245.62427071178,97.13452991452992,153.0,2
696.0,0,150000.0,50.0,3.85,0,28.0,3,0.0,0,0.0,0,0,2.5,3,309294.75,0,557187.5,0,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,309294.75,2,688.0,0,150000.0,100.0,3664.0,0
620.0,0,150000.0,0.0,8.13,0,75.0,1,0.0,0,0.0,0,0,73.25,0,0.0,1,27761.0,0,0.0,1,0.0,0,0.0,0,0.0,0,2.0,1,130551.27,2,655.0709060213843,0,116245.62427071178,97.13452991452992,153.0,2
641.0548712206047,0,116921.12676056338,50.0,0.76,2,86.0,1,0.0,0,0.0,0,0,2.5,3,309294.75,0,557187.5,0,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,309294.75,2,0.0,0,116245.62427071178,0.0,2042.0,2
493.0,3,0.0,100.0,1.77,1,54.0,3,0.0,0,0.0,0,0,0.0,3,20348.333333333,0,1858.6666666667,0,0.09,0,0.0,0,0.0,0,0.0,0,1.0,0,20348.333333333,2,493.0,3,0.0,100.0,2280.0,1
641.0548712206047,0,116921.12676056338,100.0,109.23,0,5.0,3,0.0,0,0.0,0,0,26.0,0,215892.364,0,13416.6,0,0.06,0,0.0,0,0.0,0,0.0,0,2.0,1,215892.364,2,0.0,0,116245.62427071178,0.0,576.0,1
650.0,0,150000.0,100.0,14.24,0,27.0,3,0.0,0,0.0,0,0,89.333333333333,0,70982.64,0,1905.1966666667,0,0.03,0,0.0,0,0.0,0,0.0,0,1.0,0,70982.64,2,650.0,0,150000.0,100.0,5871.0,1
660.0,0,150000.0,100.0,2.81,0,42.0,3,0.0,0,0.0,0,0,43.333333333333,0,76951.333333333,0,23423.333333333,0,0.3,0,0.0,0,0.0,0,0.0,0,1.0,0,76951.333333333,2,660.0,0,150000.0,100.0,1521.0,3
652.0,0,150000.0,100.0,5.07,0,31.0,3,0.0,0,0.0,0,0,0.0,3,282394.07333333,0,29500.0,0,0.1,0,0.0,0,0.0,0,0.0,0,2.0,1,282394.07333333,2,652.0,0,150000.0,100.0,201.0,0
662.0,0,150000.0,100.0,4.04,0,5.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,662.0,0,150000.0,100.0,5659.0,1
479.0,3,0.0,50.0,3.58,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,479.0,3,0.0,50.0,5028.0,1
684.0,0,150000.0,100.0,9.84,0,19.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,684.0,0,150000.0,100.0,4755.0,1
693.0,0,150000.0,100.0,4.34,0,6.0,3,0.0,0,0.0,0,0,44.25,0,27986.25,0,8118.0,0,0.29,0,0.0,0,0.0,0,0.0,0,1.0,0,27986.25,2,693.0,0,150000.0,100.0,4821.0,1
590.0,1,100000.0,100.0,3.2,0,27.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,590.0,1,100000.0,100.0,4410.0,1
718.0,0,150000.0,100.0,26.87,0,75.0,3,0.0,0,0.0,0,0,61.75,0,189827.0,0,6774.5,0,0.04,0,0.0,0,0.0,0,0.0,0,1.0,0,189827.0,2,718.0,0,150000.0,100.0,2846.0,0
548.0,2,35000.0,100.0,10.97,0,18.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,548.0,2,35000.0,100.0,4267.0,1
635.0,0,150000.0,100.0,4.09,0,45.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,635.0,0,150000.0,100.0,5428.0,1
712.0,0,150000.0,100.0,28.91,0,88.0,3,0.0,0,0.0,0,0,50.0,0,45533.6725,0,5000.0,0,0.11,0,0.0,0,0.0,0,0.0,0,2.0,1,45533.6725,2,712.0,0,150000.0,100.0,4431.0,2
660.0,0,150000.0,100.0,2.81,0,86.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,660.0,0,150000.0,100.0,1521.0,3
663.0,0,150000.0,100.0,25.08,0,87.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,663.0,0,150000.0,100.0,6411.0,2
503.0,2,35000.0,100.0,17.76,0,1.0,3,0.0,0,0.0,0,0,4.5,3,99200.5,0,7020.0,0,0.07,0,0.0,0,0.0,0,0.0,0,2.0,1,99200.5,2,503.0,2,35000.0,100.0,503.0,3
508.0,2,35000.0,100.0,0.81,2,27.0,3,0.0,0,0.0,0,0,31.4,0,0.0,1,6739.302,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,508.0,2,35000.0,100.0,319.0,1
641.0548712206047,0,116921.12676056338,100.0,16.48,0,31.0,1,0.0,0,0.0,0,2,42.75,0,0.0,1,6067.8925,0,0.0,1,0.0,0,0.0,0,0.0,0,2.0,1,0.0,2,0.0,0,116245.62427071178,97.13452991452992,202.0,1
590.0,1,100000.0,100.0,3.2,0,27.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,590.0,1,100000.0,100.0,4410.0,1
641.0,0,150000.0,100.0,8.92,0,85.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,641.0,0,150000.0,100.0,3301.0,1
606.0,0,150000.0,100.0,9.41,0,42.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,606.0,0,150000.0,100.0,4615.0,0
600.0,0,150000.0,51.0,4.81,0,76.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,623.0,0,150000.0,100.0,4443.0,0
594.0,1,100000.0,100.0,31.22,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,594.0,1,100000.0,100.0,4245.0,0
641.0548712206047,0,116921.12676056338,100.0,6.84,0,86.0,1,0.0,0,0.0,0,0,16.666666666667,0,109106.0,0,7333.3333333333,0,0.07,0,0.0,0,0.0,0,0.0,0,1.0,0,109106.0,2,0.0,0,116245.62427071178,0.0,1977.0,2
674.0,0,150000.0,100.0,0.74,2,90.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,674.0,0,150000.0,100.0,1807.0,2
493.0,3,0.0,100.0,1.77,1,54.0,3,0.0,0,0.0,0,0,0.0,3,20348.333333333,0,1858.6666666667,0,0.09,0,0.0,0,0.0,0,0.0,0,1.0,0,20348.333333333,2,493.0,3,0.0,100.0,2280.0,1
606.0,0,150000.0,100.0,9.41,0,42.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,606.0,0,150000.0,100.0,4615.0,0
649.0,0,150000.0,100.0,18.93,0,70.0,1,0.0,0,0.0,0,0,11.5,0,53664.67,0,11488.5,0,0.21,0,0.0,0,0.0,0,0.0,0,1.0,0,53664.67,2,649.0,0,150000.0,100.0,3266.0,1
687.0,0,150000.0,100.0,4.26,0,72.0,3,0.0,0,0.0,0,0,8.6666666666667,3,111407.66666667,0,39669.333333333,0,0.36,0,0.0,0,0.0,0,0.0,0,1.0,0,111407.66666667,2,687.0,0,150000.0,100.0,2311.0,1
716.0,0,150000.0,100.0,5.58,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,716.0,0,150000.0,100.0,4765.0,3
620.0,0,150000.0,0.0,8.13,0,75.0,1,0.0,0,0.0,0,0,73.25,0,0.0,1,27761.0,0,0.0,1,0.0,0,0.0,0,0.0,0,2.0,1,130551.27,2,655.0709060213843,0,116245.62427071178,97.13452991452992,153.0,2
641.0548712206047,0,116921.12676056338,100.0,4.94,0,85.0,1,0.0,0,0.0,0,0,0.0,3,25000.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,25000.0,2,0.0,0,116245.62427071178,0.0,3463.0,1
624.0,0,150000.0,100.0,0.93,2,6.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,624.0,0,150000.0,100.0,4933.0,2
519.0,2,35000.0,100.0,11.05,0,22.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,519.0,2,35000.0,100.0,4713.0,1
696.0,0,150000.0,50.0,3.85,0,28.0,3,0.0,0,0.0,0,0,2.5,3,309294.75,0,557187.5,0,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,309294.75,2,688.0,0,150000.0,100.0,2042.0,2
510.0,2,35000.0,75.0,0.99,2,27.0,1,0.0,0,0.0,0,0,20.0,0,28115.0,0,4176.0,0,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,28115.0,2,510.0,2,35000.0,75.0,783.0,0
600.0,0,150000.0,51.0,4.83,0,76.0,3,0.0,0,0.0,0,0,0.0,3,58165.0,0,2500.0,0,0.04,0,0.0,0,0.0,0,0.0,0,1.0,0,58165.0,2,623.0,0,150000.0,100.0,4443.0,0
600.0,0,150000.0,51.0,4.82,0,76.0,3,0.0,0,0.0,0,0,0.0,3,58165.0,0,2500.0,0,0.04,0,0.0,0,0.0,0,0.0,0,2.0,1,58165.0,2,623.0,0,150000.0,100.0,4443.0,0
698.0,0,150000.0,100.0,4.94,0,6.0,3,0.0,0,0.0,0,0,5.25,3,14755.4,0,4442.0,0,0.3,0,0.0,0,0.0,0,0.0,0,1.0,0,14755.4,2,698.0,0,150000.0,100.0,3637.0,2
643.0,0,150000.0,100.0,1.26,1,5.0,3,0.0,0,0.0,0,1,66.25,0,32116.75,0,1375.0,0,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,32116.75,2,643.0,0,150000.0,100.0,3367.0,1
620.0,0,150000.0,100.0,8.28,0,76.0,3,0.0,0,0.0,0,0,0.0,3,150000.0,0,8000.0,0,0.05,0,0.0,0,0.0,0,0.0,0,2.0,1,150000.0,2,620.0,0,150000.0,100.0,2234.0,2
620.0,0,150000.0,100.0,8.13,0,12.0,1,0.0,0,0.0,0,0,73.25,0,130551.27,0,27761.0,0,0.21,0,0.0,0,0.0,0,0.0,0,2.0,1,130551.27,2,620.0,0,150000.0,97.13452991452992,153.0,2
600.0,0,150000.0,51.0,4.82,0,76.0,3,0.0,0,0.0,0,0,0.0,3,58165.0,0,2500.0,0,0.04,0,0.0,0,0.0,0,0.0,0,1.0,0,58165.0,2,623.0,0,150000.0,100.0,4443.0,0
600.0,0,150000.0,100.0,20.32,0,42.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,600.0,0,150000.0,100.0,4532.0,1
568.0,1,100000.0,100.0,3.29,0,86.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,568.0,1,100000.0,100.0,5521.0,1
598.0,1,100000.0,100.0,6.69,0,92.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,598.0,1,100000.0,100.0,4538.0,1
641.0548712206047,0,116921.12676056338,100.0,11.79,0,5.0,3,0.0,0,0.0,0,2,19.666666666667,0,33617.333333333,0,1972.3333333333,0,0.06,0,0.0,0,0.0,0,0.0,0,2.0,1,33617.333333333,2,0.0,0,116245.62427071178,0.0,870.0,0
598.0,1,100000.0,100.0,4.28,0,49.0,3,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,598.0,1,100000.0,100.0,3898.0,2
504.0,2,35000.0,100.0,2.21,0,20.0,3,0.0,0,0.0,0,0,5.75,3,14986.25,0,8074.75,0,0.54,0,0.0,0,0.0,0,0.0,0,1.0,0,14986.25,2,504.0,2,35000.0,100.0,1237.0,3
639.0,0,150000.0,100.0,19.08,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,639.0,0,150000.0,100.0,4321.0,1
475.0,3,0.0,50.0,1.6,1,6.0,1,0.0,0,0.0,0,2,30.0,0,46934.46,0,2478.52,0,0.05,0,0.0,0,0.0,0,0.0,0,2.0,1,46934.46,2,506.0,2,35000.0,100.0,232.0,1
712.0,0,150000.0,100.0,28.91,0,88.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,712.0,0,150000.0,100.0,4431.0,2
658.0,0,150000.0,100.0,4.65,0,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,658.0,0,150000.0,100.0,4402.0,2
600.0,0,150000.0,51.0,4.82,0,76.0,3,0.0,0,0.0,0,0,0.0,3,58165.0,0,2500.0,0,0.04,0,0.0,0,0.0,0,0.0,0,2.0,1,58165.0,2,623.0,0,150000.0,100.0,4443.0,0
595.0,1,100000.0,100.0,1.82,1,6.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,595.0,1,100000.0,100.0,3561.0,1
503.0,2,35000.0,100.0,17.76,0,1.0,1,0.0,0,0.0,0,0,4.5,3,127200.5,0,12546.5,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,127200.5,2,503.0,2,35000.0,100.0,503.0,3
693.0,0,150000.0,100.0,4.34,0,6.0,3,0.0,0,0.0,0,0,44.25,0,27986.25,0,8118.0,0,0.29,0,0.0,0,0.0,0,0.0,0,1.0,0,27986.25,2,693.0,0,150000.0,100.0,4821.0,1
508.0,2,35000.0,90.0,4.4,0,27.0,3,0.0,0,0.0,0,0,0.0,3,233806.75,0,12134.75,0,0.05,0,0.0,0,0.0,0,0.0,0,2.0,1,233806.75,3,518.0,2,35000.0,100.0,935.0,0
582.0,1,100000.0,100.0,1.11,1,51.0,3,0.0,0,0.0,0,0,13.25,0,32607.6475,0,1000.0,0,0.03,0,0.0,0,0.0,0,0.0,0,1.0,0,32607.6475,3,582.0,1,100000.0,100.0,3605.0,0
641.0,0,150000.0,100.0,8.92,0,85.0,1,0.0,0,0.0,0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,641.0,0,150000.0,100.0,3301.0,1
650.0,0,150000.0,100.0,14.24,0,56.0,3,0.0,0,0.0,0,0,89.333333333333,0,79410.256666667,0,7787.9766666667,0,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,79410.256666667,2,650.0,0,150000.0,100.0,287.0,2
